"playerID","yearID","stint","teamID","lgID","AB","HR","HRrate"
"gallojo01",2024,1,"WAS","NL",223,10,0.0448430493273543
"galvifr01",2013,1,"PHI","NL",205,6,0.0292682926829268
"galvifr01",2015,1,"PHI","NL",559,7,0.0125223613595707
"galvifr01",2016,1,"PHI","NL",584,20,0.0342465753424658
"galvifr01",2017,1,"PHI","NL",608,12,0.0197368421052632
"galvifr01",2018,1,"SDN","NL",602,13,0.0215946843853821
"galvifr01",2019,1,"TOR","AL",450,18,0.04
"galvifr01",2021,1,"BAL","AL",249,9,0.036144578313253
"gamblos01",1970,1,"PHI","NL",275,1,0.00363636363636364
"gamblos01",1971,1,"PHI","NL",280,6,0.0214285714285714
"gamblos01",1973,1,"CLE","AL",390,20,0.0512820512820513
"gamblos01",1974,1,"CLE","AL",454,19,0.0418502202643172
"gamblos01",1975,1,"CLE","AL",348,15,0.0431034482758621
"gamblos01",1976,1,"NYA","AL",340,17,0.05
"gamblos01",1977,1,"CHA","AL",408,31,0.0759803921568627
"gamblos01",1978,1,"SDN","NL",375,7,0.0186666666666667
"gamblos01",1982,1,"NYA","AL",316,18,0.0569620253164557
"gamelbe01",2017,1,"SEA","AL",509,11,0.0216110019646365
"gamelbe01",2018,1,"SEA","AL",257,1,0.00389105058365759
"gamelbe01",2019,1,"MIL","NL",311,7,0.022508038585209
"gamelbe01",2021,2,"PIT","NL",326,8,0.0245398773006135
"gamelbe01",2022,1,"PIT","NL",371,9,0.0242587601078167
"gantnji01",1979,1,"ML4","AL",208,2,0.00961538461538461
"gantnji01",1980,1,"ML4","AL",415,4,0.00963855421686747
"gantnji01",1981,1,"ML4","AL",352,2,0.00568181818181818
"gantnji01",1982,1,"ML4","AL",447,4,0.00894854586129754
"gantnji01",1983,1,"ML4","AL",603,11,0.0182421227197347
"gantnji01",1984,1,"ML4","AL",613,3,0.00489396411092985
"gantnji01",1985,1,"ML4","AL",523,5,0.00956022944550669
"gantnji01",1986,1,"ML4","AL",497,7,0.0140845070422535
"gantnji01",1987,1,"ML4","AL",265,4,0.0150943396226415
"gantnji01",1991,1,"ML4","AL",526,2,0.00380228136882129
"gantnji01",1992,1,"ML4","AL",256,1,0.00390625
"gantro01",1988,1,"ATL","NL",563,19,0.0337477797513321
"gantro01",1989,1,"ATL","NL",260,9,0.0346153846153846
"gantro01",1990,1,"ATL","NL",575,32,0.0556521739130435
"gantro01",1991,1,"ATL","NL",561,32,0.0570409982174688
"gantro01",1992,1,"ATL","NL",544,17,0.03125
"gantro01",1993,1,"ATL","NL",606,36,0.0594059405940594
"gantro01",1995,1,"CIN","NL",410,29,0.0707317073170732
"gantro01",1996,1,"SLN","NL",419,30,0.071599045346062
"gantro01",1997,1,"SLN","NL",502,17,0.0338645418326693
"gantro01",1998,1,"SLN","NL",383,26,0.0678851174934726
"gantro01",1999,1,"PHI","NL",516,17,0.0329457364341085
"gantro01",2000,1,"PHI","NL",343,20,0.0583090379008746
"gantro01",2002,1,"SDN","NL",309,18,0.058252427184466
"garbeba01",1984,1,"DET","AL",327,5,0.0152905198776758
"garbeba01",1985,1,"DET","AL",237,6,0.0253164556962025
"garciad01",2016,1,"ATL","NL",532,14,0.0263157894736842
"garciad02",2021,1,"TEX","AL",581,31,0.0533562822719449
"garciad02",2022,1,"TEX","AL",605,27,0.0446280991735537
"garciad02",2023,1,"TEX","AL",555,39,0.0702702702702703
"garciad02",2024,1,"TEX","AL",580,25,0.0431034482758621
"garciad02",2025,1,"TEX","AL",507,19,0.0374753451676529
"garciav01",2015,1,"CHA","AL",553,13,0.0235081374321881
"garciav01",2016,1,"CHA","AL",413,12,0.0290556900726392
"garciav01",2017,1,"CHA","AL",518,18,0.0347490347490347
"garciav01",2018,1,"CHA","AL",356,19,0.0533707865168539
"garciav01",2019,1,"TBA","AL",489,20,0.0408997955010225
"garciav01",2021,1,"MIL","NL",461,29,0.0629067245119306
"garciav01",2022,1,"MIA","NL",357,8,0.0224089635854342
"garcica01",1993,1,"PIT","NL",546,12,0.021978021978022
"garcica01",1994,1,"PIT","NL",412,6,0.0145631067961165
"garcica01",1995,1,"PIT","NL",367,6,0.0163487738419619
"garcica01",1996,1,"PIT","NL",390,6,0.0153846153846154
"garcica01",1997,1,"TOR","AL",350,3,0.00857142857142857
"garcida01",1980,1,"TOR","AL",543,4,0.00736648250460405
"garcida01",1981,1,"TOR","AL",250,1,0.004
"garcida01",1982,1,"TOR","AL",597,5,0.0083752093802345
"garcida01",1983,1,"TOR","AL",525,3,0.00571428571428571
"garcida01",1984,1,"TOR","AL",633,5,0.00789889415481833
"garcida01",1985,1,"TOR","AL",600,8,0.0133333333333333
"garcida01",1986,1,"TOR","AL",424,6,0.0141509433962264
"garcida01",1989,1,"MON","NL",203,3,0.0147783251231527
"garcigr01",2016,1,"SLN","NL",214,3,0.014018691588785
"garcigr01",2017,1,"SLN","NL",241,2,0.00829875518672199
"garcigr01",2019,1,"SDN","NL",311,4,0.0128617363344051
"garcika01",1998,1,"ARI","NL",333,9,0.027027027027027
"garcika01",1999,1,"DET","AL",288,14,0.0486111111111111
"garciki01",1979,1,"BAL","AL",417,5,0.0119904076738609
"garciki01",1980,1,"BAL","AL",311,1,0.00321543408360129
"garcile02",2017,1,"CHA","AL",300,9,0.03
"garcile02",2018,1,"CHA","AL",258,4,0.0155038759689922
"garcile02",2019,1,"CHA","AL",577,8,0.0138648180242634
"garcile02",2021,1,"CHA","AL",415,5,0.0120481927710843
"garcile02",2022,1,"CHA","AL",300,3,0.01
"garcilu04",2021,1,"WAS","NL",236,6,0.0254237288135593
"garcilu04",2022,1,"WAS","NL",360,7,0.0194444444444444
"garcilu04",2023,1,"WAS","NL",447,9,0.0201342281879195
"garcilu04",2024,1,"WAS","NL",500,18,0.036
"garcilu04",2025,1,"WAS","NL",488,16,0.0327868852459016
"garcima01",2023,1,"KCA","AL",464,4,0.00862068965517241
"garcima01",2024,1,"KCA","AL",575,7,0.0121739130434783
"garcima01",2025,1,"KCA","AL",595,16,0.026890756302521
"garcino01",1997,1,"BOS","AL",684,30,0.043859649122807
"garcino01",1998,1,"BOS","AL",604,35,0.0579470198675497
"garcino01",1999,1,"BOS","AL",532,27,0.0507518796992481
"garcino01",2000,1,"BOS","AL",529,21,0.0396975425330813
"garcino01",2002,1,"BOS","AL",635,24,0.0377952755905512
"garcino01",2003,1,"BOS","AL",658,28,0.0425531914893617
"garcino01",2005,1,"CHN","NL",230,9,0.0391304347826087
"garcino01",2006,1,"LAN","NL",469,20,0.0426439232409382
"garcino01",2007,1,"LAN","NL",431,7,0.0162412993039443
"garcipe01",1973,1,"ML4","AL",580,15,0.0258620689655172
"garcipe01",1974,1,"ML4","AL",452,12,0.0265486725663717
"garcipe01",1975,1,"ML4","AL",302,6,0.0198675496688742
"garcipe01",1976,2,"DET","AL",227,3,0.013215859030837
"gardero01",1982,1,"NYN","NL",384,3,0.0078125
"gardero01",1984,1,"NYN","NL",207,1,0.00483091787439614
"gardnbr01",2009,1,"NYA","AL",248,3,0.0120967741935484
"gardnbr01",2010,1,"NYA","AL",477,5,0.010482180293501
"gardnbr01",2011,1,"NYA","AL",510,7,0.0137254901960784
"gardnbr01",2013,1,"NYA","AL",539,8,0.0148423005565863
"gardnbr01",2014,1,"NYA","AL",555,17,0.0306306306306306
"gardnbr01",2015,1,"NYA","AL",571,16,0.0280210157618214
"gardnbr01",2016,1,"NYA","AL",547,7,0.0127970749542962
"gardnbr01",2017,1,"NYA","AL",594,21,0.0353535353535354
"gardnbr01",2018,1,"NYA","AL",530,12,0.0226415094339623
"gardnbr01",2019,1,"NYA","AL",491,28,0.0570264765784114
"gardnbr01",2021,1,"NYA","AL",387,10,0.0258397932816537
"gardnje01",1993,1,"SDN","NL",404,1,0.00247524752475248
"garkory01",2007,1,"CLE","AL",484,21,0.0433884297520661
"garkory01",2008,1,"CLE","AL",495,14,0.0282828282828283
"garkory01",2009,1,"CLE","AL",239,11,0.0460251046025105
"garneph01",1975,1,"OAK","AL",488,6,0.0122950819672131
"garneph01",1976,1,"OAK","AL",555,8,0.0144144144144144
"garneph01",1977,1,"PIT","NL",585,17,0.0290598290598291
"garneph01",1978,1,"PIT","NL",528,10,0.0189393939393939
"garneph01",1979,1,"PIT","NL",549,11,0.0200364298724954
"garneph01",1980,1,"PIT","NL",548,5,0.00912408759124088
"garneph01",1982,1,"HOU","NL",588,13,0.022108843537415
"garneph01",1983,1,"HOU","NL",567,14,0.0246913580246914
"garneph01",1984,1,"HOU","NL",374,4,0.0106951871657754
"garneph01",1985,1,"HOU","NL",463,6,0.0129589632829374
"garneph01",1986,1,"HOU","NL",313,9,0.0287539936102236
"garrest01",2023,1,"WAS","NL",234,9,0.0384615384615385
"garrewa01",1970,1,"NYN","NL",366,12,0.0327868852459016
"garrewa01",1971,1,"NYN","NL",202,1,0.00495049504950495
"garrewa01",1972,1,"NYN","NL",298,2,0.00671140939597315
"garrewa01",1973,1,"NYN","NL",504,16,0.0317460317460317
"garrewa01",1974,1,"NYN","NL",522,13,0.024904214559387
"garrewa01",1975,1,"NYN","NL",274,6,0.0218978102189781
"garrewa01",1976,1,"NYN","NL",251,4,0.0159362549800797
"garrigi01",1970,1,"ATL","NL",367,1,0.00272479564032698
"garrra01",1971,1,"ATL","NL",639,9,0.0140845070422535
"garrra01",1972,1,"ATL","NL",554,12,0.0216606498194946
"garrra01",1973,1,"ATL","NL",668,11,0.0164670658682635
"garrra01",1974,1,"ATL","NL",606,11,0.0181518151815182
"garrra01",1975,1,"ATL","NL",625,6,0.0096
"garrra01",1976,1,"CHA","AL",527,4,0.00759013282732448
"garrra01",1977,1,"CHA","AL",543,10,0.0184162062615101
"garrra01",1978,1,"CHA","AL",443,3,0.00677200902934537
"garrra01",1979,1,"CHA","AL",307,9,0.0293159609120521
"garvemi01",2018,1,"MIN","AL",302,7,0.0231788079470199
"garvemi01",2019,1,"MIN","AL",311,31,0.0996784565916399
"garvemi01",2021,1,"MIN","AL",207,13,0.0628019323671498
"garvemi01",2023,1,"TEX","AL",296,19,0.0641891891891892
"garvemi01",2024,1,"SEA","AL",367,15,0.0408719346049046
"garvemi01",2025,1,"SEA","AL",254,9,0.0354330708661417
"garvest01",1971,1,"LAN","NL",225,7,0.0311111111111111
"garvest01",1972,1,"LAN","NL",294,9,0.0306122448979592
"garvest01",1973,1,"LAN","NL",349,8,0.0229226361031519
"garvest01",1974,1,"LAN","NL",642,21,0.0327102803738318
"garvest01",1975,1,"LAN","NL",659,18,0.0273141122913505
"garvest01",1976,1,"LAN","NL",631,13,0.0206022187004754
"garvest01",1977,1,"LAN","NL",646,33,0.0510835913312694
"garvest01",1978,1,"LAN","NL",639,21,0.0328638497652582
"garvest01",1979,1,"LAN","NL",648,28,0.0432098765432099
"garvest01",1980,1,"LAN","NL",658,26,0.0395136778115502
"garvest01",1981,1,"LAN","NL",431,10,0.0232018561484919
"garvest01",1982,1,"LAN","NL",625,16,0.0256
"garvest01",1983,1,"SDN","NL",388,14,0.0360824742268041
"garvest01",1984,1,"SDN","NL",617,8,0.0129659643435981
"garvest01",1985,1,"SDN","NL",654,17,0.0259938837920489
"garvest01",1986,1,"SDN","NL",557,21,0.0377019748653501
"gastoci01",1970,1,"SDN","NL",584,29,0.0496575342465753
"gastoci01",1971,1,"SDN","NL",518,17,0.0328185328185328
"gastoci01",1972,1,"SDN","NL",379,7,0.0184696569920844
"gastoci01",1973,1,"SDN","NL",476,16,0.0336134453781513
"gastoci01",1974,1,"SDN","NL",267,6,0.0224719101123596
"gatesbr01",1993,1,"OAK","AL",535,7,0.0130841121495327
"gatesbr01",1994,1,"OAK","AL",233,2,0.00858369098712446
"gatesbr01",1995,1,"OAK","AL",524,5,0.00954198473282443
"gatesbr01",1996,1,"OAK","AL",247,2,0.00809716599190283
"gatesbr01",1998,1,"MIN","AL",333,3,0.00900900900900901
"gatesbr01",1999,1,"MIN","AL",306,3,0.00980392156862745
"gathrjo01",2006,2,"KCA","AL",229,1,0.00436681222707424
"gattiev01",2013,1,"ATL","NL",354,21,0.0593220338983051
"gattiev01",2014,1,"ATL","NL",369,22,0.0596205962059621
"gattiev01",2015,1,"HOU","AL",566,27,0.0477031802120141
"gattiev01",2016,1,"HOU","AL",447,32,0.0715883668903803
"gattiev01",2017,1,"HOU","AL",300,12,0.04
"gattiev01",2018,1,"HOU","AL",407,25,0.0614250614250614
"gedmari01",1981,1,"BOS","AL",205,5,0.024390243902439
"gedmari01",1982,1,"BOS","AL",289,4,0.013840830449827
"gedmari01",1983,1,"BOS","AL",204,2,0.00980392156862745
"gedmari01",1984,1,"BOS","AL",449,24,0.0534521158129176
"gedmari01",1985,1,"BOS","AL",498,18,0.036144578313253
"gedmari01",1986,1,"BOS","AL",462,16,0.0346320346320346
"gedmari01",1988,1,"BOS","AL",299,9,0.0301003344481605
"gedmari01",1989,1,"BOS","AL",260,4,0.0153846153846154
"gelofza01",2023,1,"OAK","AL",270,14,0.0518518518518519
"gelofza01",2024,1,"OAK","AL",497,17,0.03420523138833
"gennesc01",2013,1,"MIL","NL",213,6,0.028169014084507
"gennesc01",2014,1,"MIL","NL",440,9,0.0204545454545455
"gennesc01",2015,1,"MIL","NL",375,6,0.016
"gennesc01",2016,1,"MIL","NL",498,14,0.0281124497991968
"gennesc01",2017,1,"CIN","NL",461,27,0.0585683297180043
"gennesc01",2018,1,"CIN","NL",584,23,0.0393835616438356
"gentrcr01",2012,1,"TEX","AL",240,1,0.00416666666666667
"gentrcr01",2013,1,"TEX","AL",246,2,0.00813008130081301
"gerenbo01",1989,1,"NYA","AL",205,9,0.0439024390243902
"gerenbo01",1990,1,"NYA","AL",277,8,0.0288808664259928
"gerhake01",1987,1,"BAL","AL",284,14,0.0492957746478873
"gerhake01",1988,1,"BAL","AL",262,9,0.0343511450381679
"germaes01",2006,1,"KCA","AL",279,3,0.010752688172043
"germaes01",2007,1,"KCA","AL",348,4,0.0114942528735632
"geronce01",1972,1,"CIN","NL",255,4,0.0156862745098039
"geronce01",1973,1,"CIN","NL",324,4,0.0123456790123457
"geronce01",1974,1,"CIN","NL",474,7,0.0147679324894515
"geronce01",1975,1,"CIN","NL",501,6,0.0119760479041916
"geronce01",1976,1,"CIN","NL",486,2,0.00411522633744856
"geronce01",1977,1,"CIN","NL",492,10,0.0203252032520325
"geronce01",1978,1,"CIN","NL",296,5,0.0168918918918919
"geronce01",1979,1,"CIN","NL",356,4,0.0112359550561798
"gerutjo01",2003,1,"CLE","AL",480,22,0.0458333333333333
"gerutjo01",2004,1,"CLE","AL",481,11,0.0228690228690229
"gerutjo01",2008,1,"SDN","NL",328,14,0.0426829268292683
"getzch01",2009,1,"CHA","AL",375,2,0.00533333333333333
"getzch01",2013,1,"KCA","AL",209,1,0.00478468899521531
"giambja01",1996,1,"OAK","AL",536,20,0.0373134328358209
"giambja01",1997,1,"OAK","AL",519,20,0.0385356454720617
"giambja01",1998,1,"OAK","AL",562,27,0.0480427046263345
"giambja01",1999,1,"OAK","AL",575,33,0.0573913043478261
"giambja01",2000,1,"OAK","AL",510,43,0.0843137254901961
"giambja01",2001,1,"OAK","AL",520,38,0.0730769230769231
"giambja01",2002,1,"NYA","AL",560,41,0.0732142857142857
"giambja01",2003,1,"NYA","AL",535,41,0.0766355140186916
"giambja01",2004,1,"NYA","AL",264,12,0.0454545454545455
"giambja01",2005,1,"NYA","AL",417,32,0.0767386091127098
"giambja01",2006,1,"NYA","AL",446,37,0.0829596412556054
"giambja01",2007,1,"NYA","AL",254,14,0.0551181102362205
"giambja01",2008,1,"NYA","AL",458,32,0.0698689956331878
"giambja01",2009,1,"OAK","AL",269,11,0.0408921933085502
"giambje01",1999,1,"KCA","AL",288,3,0.0104166666666667
"giambje01",2000,1,"OAK","AL",260,10,0.0384615384615385
"giambje01",2001,1,"OAK","AL",371,12,0.032345013477089
"giavojo01",2015,1,"LAA","AL",453,4,0.00883002207505519
"giavojo01",2016,1,"LAA","AL",346,6,0.0173410404624277
"gibboja01",2001,1,"BAL","AL",225,15,0.0666666666666667
"gibboja01",2002,1,"BAL","AL",490,28,0.0571428571428571
"gibboja01",2003,1,"BAL","AL",625,23,0.0368
"gibboja01",2004,1,"BAL","AL",346,10,0.0289017341040462
"gibboja01",2005,1,"BAL","AL",488,26,0.0532786885245902
"gibboja01",2006,1,"BAL","AL",343,13,0.0379008746355685
"gibboja01",2007,1,"BAL","AL",270,6,0.0222222222222222
"gibbsja01",1971,1,"NYA","AL",206,5,0.0242718446601942
"gibsoki01",1981,1,"DET","AL",290,9,0.0310344827586207
"gibsoki01",1982,1,"DET","AL",266,8,0.0300751879699248
"gibsoki01",1983,1,"DET","AL",401,15,0.0374064837905237
"gibsoki01",1984,1,"DET","AL",531,27,0.0508474576271186
"gibsoki01",1985,1,"DET","AL",581,29,0.0499139414802065
"gibsoki01",1986,1,"DET","AL",441,28,0.0634920634920635
"gibsoki01",1987,1,"DET","AL",487,24,0.0492813141683778
"gibsoki01",1988,1,"LAN","NL",542,25,0.0461254612546125
"gibsoki01",1989,1,"LAN","NL",253,9,0.0355731225296443
"gibsoki01",1990,1,"LAN","NL",315,8,0.0253968253968254
"gibsoki01",1991,1,"KCA","AL",462,16,0.0346320346320346
"gibsoki01",1993,1,"DET","AL",403,13,0.032258064516129
"gibsoki01",1994,1,"DET","AL",330,23,0.0696969696969697
"gibsoki01",1995,1,"DET","AL",227,9,0.039647577092511
"gilbe01",1995,1,"TEX","AL",415,9,0.0216867469879518
"gilbe01",1997,1,"TEX","AL",317,5,0.0157728706624606
"gilbe01",2000,1,"ANA","AL",301,6,0.0199335548172757
"gilbe01",2001,1,"ANA","AL",260,8,0.0307692307692308
"gilbrro01",1975,1,"ATL","NL",202,2,0.0099009900990099
"gilbrro01",1976,1,"ATL","NL",383,1,0.00261096605744125
"gilbrro01",1977,1,"ATL","NL",407,8,0.0196560196560197
"gilbrro01",1978,1,"ATL","NL",326,3,0.00920245398773006
"gilesbr01",1983,1,"NYN","NL",400,2,0.005
"gilesbr02",1997,1,"CLE","AL",377,17,0.0450928381962865
"gilesbr02",1998,1,"CLE","AL",350,16,0.0457142857142857
"gilesbr02",1999,1,"PIT","NL",521,39,0.0748560460652591
"gilesbr02",2000,1,"PIT","NL",559,35,0.0626118067978533
"gilesbr02",2001,1,"PIT","NL",576,37,0.0642361111111111
"gilesbr02",2002,1,"PIT","NL",497,38,0.0764587525150905
"gilesbr02",2003,1,"PIT","NL",388,16,0.0412371134020619
"gilesbr02",2004,1,"SDN","NL",609,23,0.0377668308702791
"gilesbr02",2005,1,"SDN","NL",545,15,0.0275229357798165
"gilesbr02",2006,1,"SDN","NL",604,14,0.0231788079470199
"gilesbr02",2007,1,"SDN","NL",483,13,0.0269151138716356
"gilesbr02",2008,1,"SDN","NL",559,12,0.0214669051878354
"gilesbr02",2009,1,"SDN","NL",225,2,0.00888888888888889
"gilesma01",2001,1,"ATL","NL",244,9,0.0368852459016393
"gilesma01",2002,1,"ATL","NL",213,8,0.0375586854460094
"gilesma01",2003,1,"ATL","NL",551,21,0.0381125226860254
"gilesma01",2004,1,"ATL","NL",379,8,0.0211081794195251
"gilesma01",2005,1,"ATL","NL",577,15,0.0259965337954939
"gilesma01",2006,1,"ATL","NL",550,11,0.02
"gilesma01",2007,1,"SDN","NL",420,4,0.00952380952380952
"gilge01",2002,1,"BAL","AL",422,12,0.028436018957346
"gilkebe01",1991,1,"SLN","NL",268,5,0.0186567164179104
"gilkebe01",1992,1,"SLN","NL",384,7,0.0182291666666667
"gilkebe01",1993,1,"SLN","NL",557,16,0.0287253141831239
"gilkebe01",1994,1,"SLN","NL",380,6,0.0157894736842105
"gilkebe01",1995,1,"SLN","NL",480,17,0.0354166666666667
"gilkebe01",1996,1,"NYN","NL",571,30,0.0525394045534151
"gilkebe01",1997,1,"NYN","NL",518,18,0.0347490347490347
"gilkebe01",1998,1,"NYN","NL",264,4,0.0151515151515152
"gilkebe01",1999,1,"ARI","NL",204,8,0.0392156862745098
"gillaco01",2013,1,"CHA","AL",408,13,0.0318627450980392
"gillaco01",2014,1,"CHA","AL",464,7,0.0150862068965517
"gimenan01",2022,1,"CLE","AL",491,17,0.0346232179226069
"gimenan01",2023,1,"CLE","AL",557,15,0.0269299820466786
"gimenan01",2024,1,"CLE","AL",583,9,0.0154373927958834
"gimenan01",2025,1,"TOR","AL",329,7,0.0212765957446809
"ginteke01",2003,1,"MIL","NL",358,14,0.0391061452513966
"ginteke01",2004,1,"MIL","NL",386,19,0.0492227979274611
"girarjo01",1990,1,"CHN","NL",419,1,0.00238663484486874
"girarjo01",1992,1,"CHN","NL",270,1,0.0037037037037037
"girarjo01",1993,1,"COL","NL",310,3,0.00967741935483871
"girarjo01",1994,1,"COL","NL",330,4,0.0121212121212121
"girarjo01",1995,1,"COL","NL",462,8,0.0173160173160173
"girarjo01",1996,1,"NYA","AL",422,2,0.004739336492891
"girarjo01",1997,1,"NYA","AL",398,1,0.00251256281407035
"girarjo01",1998,1,"NYA","AL",254,3,0.0118110236220472
"girarjo01",1999,1,"NYA","AL",209,2,0.00956937799043062
"girarjo01",2000,1,"CHN","NL",363,6,0.0165289256198347
"girarjo01",2001,1,"CHN","NL",229,3,0.0131004366812227
"girarjo01",2002,1,"CHN","NL",234,1,0.00427350427350427
"gladdda01",1984,1,"SFN","NL",342,4,0.0116959064327485
"gladdda01",1985,1,"SFN","NL",502,7,0.0139442231075697
"gladdda01",1986,1,"SFN","NL",351,4,0.0113960113960114
"gladdda01",1987,1,"MIN","AL",438,8,0.0182648401826484
"gladdda01",1988,1,"MIN","AL",576,11,0.0190972222222222
"gladdda01",1989,1,"MIN","AL",461,8,0.017353579175705
"gladdda01",1990,1,"MIN","AL",534,5,0.00936329588014981
"gladdda01",1991,1,"MIN","AL",461,6,0.0130151843817787
"gladdda01",1992,1,"DET","AL",417,7,0.0167865707434053
"gladdda01",1993,1,"DET","AL",356,13,0.0365168539325843
"glanvdo01",1997,1,"CHN","NL",474,4,0.00843881856540084
"glanvdo01",1998,1,"PHI","NL",678,8,0.0117994100294985
"glanvdo01",1999,1,"PHI","NL",628,11,0.017515923566879
"glanvdo01",2000,1,"PHI","NL",637,8,0.0125588697017268
"glanvdo01",2001,1,"PHI","NL",634,14,0.0220820189274448
"glanvdo01",2002,1,"PHI","NL",422,6,0.014218009478673
"glaustr01",1999,1,"ANA","AL",551,29,0.0526315789473684
"glaustr01",2000,1,"ANA","AL",563,47,0.08348134991119
"glaustr01",2001,1,"ANA","AL",588,41,0.0697278911564626
"glaustr01",2002,1,"ANA","AL",569,30,0.0527240773286468
"glaustr01",2003,1,"ANA","AL",319,16,0.0501567398119122
"glaustr01",2004,1,"ANA","AL",207,18,0.0869565217391304
"glaustr01",2005,1,"ARI","NL",538,37,0.0687732342007435
"glaustr01",2006,1,"TOR","AL",540,38,0.0703703703703704
"glaustr01",2007,1,"TOR","AL",385,20,0.051948051948052
"glaustr01",2008,1,"SLN","NL",544,27,0.0496323529411765
"glaustr01",2010,1,"ATL","NL",412,16,0.0388349514563107
"gloadro01",2004,1,"CHA","AL",234,7,0.0299145299145299
"gloadro01",2007,1,"KCA","AL",320,7,0.021875
"gloadro01",2008,1,"KCA","AL",388,3,0.0077319587628866
"gloadro01",2009,1,"FLO","NL",230,6,0.0260869565217391
"goeddty01",2016,1,"PHI","NL",213,4,0.0187793427230047
"goinsry01",2015,1,"TOR","AL",376,5,0.0132978723404255
"goinsry01",2017,1,"TOR","AL",418,9,0.0215311004784689
"goldspa01",2012,1,"ARI","NL",514,20,0.0389105058365759
"goldspa01",2013,1,"ARI","NL",602,36,0.0598006644518272
"goldspa01",2014,1,"ARI","NL",406,19,0.0467980295566502
"goldspa01",2015,1,"ARI","NL",567,33,0.0582010582010582
"goldspa01",2016,1,"ARI","NL",579,24,0.0414507772020725
"goldspa01",2017,1,"ARI","NL",558,36,0.0645161290322581
"goldspa01",2018,1,"ARI","NL",593,33,0.0556492411467116
"goldspa01",2019,1,"SLN","NL",597,34,0.0569514237855946
"goldspa01",2021,1,"SLN","NL",603,31,0.0514096185737977
"goldspa01",2022,1,"SLN","NL",561,35,0.0623885918003565
"goldspa01",2023,1,"SLN","NL",593,25,0.0421585160202361
"goldspa01",2024,1,"SLN","NL",599,22,0.0367278797996661
"goldspa01",2025,1,"NYA","AL",489,10,0.0204498977505112
"gomesjo01",2005,1,"TBA","AL",348,21,0.0603448275862069
"gomesjo01",2006,1,"TBA","AL",385,20,0.051948051948052
"gomesjo01",2007,1,"TBA","AL",348,17,0.0488505747126437
"gomesjo01",2009,1,"CIN","NL",281,20,0.0711743772241993
"gomesjo01",2010,1,"CIN","NL",511,18,0.0352250489236791
"gomesjo01",2011,1,"CIN","NL",218,11,0.0504587155963303
"gomesjo01",2012,1,"OAK","AL",279,18,0.0645161290322581
"gomesjo01",2013,1,"BOS","AL",312,13,0.0416666666666667
